# Comparison of SuperDARN MSTID Mongo Databases
# Generated by Nathaniel Frissell, nathaniel.frissell@scranton.edu
#
# reject_code Explanations:
#   0: Good Period (Not Rejected)
#   1: High Terminator Fraction (Dawn/Dusk in Observational Window
#   2: No Data
#   3: Poor Data Quality (including "Low RTI Fraction" and "Failed Quality Check")
#   4: Other (including "No RTI Fraction" and "No Terminator Fraction")
#
,sDatetime,fDatetime,radar,mstid_2016:category_manu,mstid_2016:meanSubIntSpect_by_rtiCnt,mstid_2016:reject_code,mstid_2016:collection,fitexfilter:category_manu,fitexfilter:meanSubIntSpect_by_rtiCnt,fitexfilter:reject_code,fitexfilter:collection
10319,2013-01-31 00:00:00,2013-01-31 02:00:00,pgr,None,,1,guc_pgr_20121101_20130501,None,,1,guc_pgr_20121101_20130501
10320,2013-01-31 02:00:00,2013-01-31 04:00:00,pgr,None,,1,guc_pgr_20121101_20130501,None,,1,guc_pgr_20121101_20130501
10321,2013-01-31 16:00:00,2013-01-31 18:00:00,pgr,None,,1,guc_pgr_20121101_20130501,None,,1,guc_pgr_20121101_20130501
10322,2013-01-31 18:00:00,2013-01-31 20:00:00,pgr,quiet,-0.0050674273428146415,0,guc_pgr_20121101_20130501,quiet,-0.0017169950785528609,0,guc_pgr_20121101_20130501
10323,2013-01-31 20:00:00,2013-01-31 22:00:00,pgr,quiet,-0.003056023419369049,0,guc_pgr_20121101_20130501,quiet,-0.00041387632120624447,0,guc_pgr_20121101_20130501
10324,2013-01-31 22:00:00,2013-02-01 00:00:00,pgr,None,,1,guc_pgr_20121101_20130501,None,,1,guc_pgr_20121101_20130501
10325,2013-02-01 00:00:00,2013-02-01 02:00:00,pgr,None,,1,guc_pgr_20121101_20130501,None,,1,guc_pgr_20121101_20130501
10326,2013-02-01 02:00:00,2013-02-01 04:00:00,pgr,None,,1,guc_pgr_20121101_20130501,None,,1,guc_pgr_20121101_20130501
10327,2013-02-01 16:00:00,2013-02-01 18:00:00,pgr,None,,1,guc_pgr_20121101_20130501,None,,1,guc_pgr_20121101_20130501
10328,2013-02-01 18:00:00,2013-02-01 20:00:00,pgr,None,,3,guc_pgr_20121101_20130501,quiet,-0.15300643736336425,0,guc_pgr_20121101_20130501
10329,2013-02-01 20:00:00,2013-02-01 22:00:00,pgr,None,,3,guc_pgr_20121101_20130501,quiet,-0.1213889706749474,0,guc_pgr_20121101_20130501
10330,2013-02-01 22:00:00,2013-02-02 00:00:00,pgr,None,,3,guc_pgr_20121101_20130501,quiet,-0.11866907783634754,0,guc_pgr_20121101_20130501
10331,2013-02-02 00:00:00,2013-02-02 02:00:00,pgr,None,,1,guc_pgr_20121101_20130501,None,,1,guc_pgr_20121101_20130501
10332,2013-02-02 02:00:00,2013-02-02 04:00:00,pgr,None,,1,guc_pgr_20121101_20130501,None,,1,guc_pgr_20121101_20130501
10333,2013-02-02 16:00:00,2013-02-02 18:00:00,pgr,None,,1,guc_pgr_20121101_20130501,None,,1,guc_pgr_20121101_20130501
10334,2013-02-02 18:00:00,2013-02-02 20:00:00,pgr,mstid,0.004109402946865483,0,guc_pgr_20121101_20130501,mstid,0.005160501654888648,0,guc_pgr_20121101_20130501
10335,2013-02-02 20:00:00,2013-02-02 22:00:00,pgr,mstid,0.0015063973846908632,0,guc_pgr_20121101_20130501,mstid,0.012929595361760067,0,guc_pgr_20121101_20130501
10336,2013-02-02 22:00:00,2013-02-03 00:00:00,pgr,mstid,0.007369675972563,0,guc_pgr_20121101_20130501,mstid,0.005902808772278323,0,guc_pgr_20121101_20130501
10337,2013-02-03 00:00:00,2013-02-03 02:00:00,pgr,None,,1,guc_pgr_20121101_20130501,None,,1,guc_pgr_20121101_20130501
10338,2013-02-03 02:00:00,2013-02-03 04:00:00,pgr,None,,1,guc_pgr_20121101_20130501,None,,1,guc_pgr_20121101_20130501
10339,2013-02-03 16:00:00,2013-02-03 18:00:00,pgr,None,,1,guc_pgr_20121101_20130501,None,,1,guc_pgr_20121101_20130501
10340,2013-02-03 18:00:00,2013-02-03 20:00:00,pgr,quiet,-0.004352368146061093,0,guc_pgr_20121101_20130501,quiet,-0.00211442354214771,0,guc_pgr_20121101_20130501
10341,2013-02-03 20:00:00,2013-02-03 22:00:00,pgr,quiet,-0.004636787640239067,0,guc_pgr_20121101_20130501,quiet,-0.00404105959437685,0,guc_pgr_20121101_20130501
10342,2013-02-03 22:00:00,2013-02-04 00:00:00,pgr,quiet,-0.00027672583211384665,0,guc_pgr_20121101_20130501,mstid,0.003198145131193917,0,guc_pgr_20121101_20130501
10343,2013-02-04 00:00:00,2013-02-04 02:00:00,pgr,None,,1,guc_pgr_20121101_20130501,None,,1,guc_pgr_20121101_20130501
10344,2013-02-04 02:00:00,2013-02-04 04:00:00,pgr,None,,1,guc_pgr_20121101_20130501,None,,1,guc_pgr_20121101_20130501
10345,2013-02-04 16:00:00,2013-02-04 18:00:00,pgr,None,,1,guc_pgr_20121101_20130501,None,,1,guc_pgr_20121101_20130501
10346,2013-02-04 18:00:00,2013-02-04 20:00:00,pgr,quiet,-0.00700790190168557,0,guc_pgr_20121101_20130501,quiet,-0.008402557987538169,0,guc_pgr_20121101_20130501
10347,2013-02-04 20:00:00,2013-02-04 22:00:00,pgr,quiet,-0.009429877104047343,0,guc_pgr_20121101_20130501,quiet,-0.008022040366716008,0,guc_pgr_20121101_20130501
10348,2013-02-04 22:00:00,2013-02-05 00:00:00,pgr,quiet,-0.005039548662983264,0,guc_pgr_20121101_20130501,quiet,-0.00345068558743601,0,guc_pgr_20121101_20130501
10349,2013-02-05 00:00:00,2013-02-05 02:00:00,pgr,None,,1,guc_pgr_20121101_20130501,None,,1,guc_pgr_20121101_20130501
10350,2013-02-05 02:00:00,2013-02-05 04:00:00,pgr,None,,1,guc_pgr_20121101_20130501,None,,1,guc_pgr_20121101_20130501
10351,2013-02-05 16:00:00,2013-02-05 18:00:00,pgr,None,,1,guc_pgr_20121101_20130501,None,,1,guc_pgr_20121101_20130501
10352,2013-02-05 18:00:00,2013-02-05 20:00:00,pgr,quiet,-0.00024787503511761866,0,guc_pgr_20121101_20130501,mstid,0.002972503375228798,0,guc_pgr_20121101_20130501
10353,2013-02-05 20:00:00,2013-02-05 22:00:00,pgr,quiet,-0.0005004385498854757,0,guc_pgr_20121101_20130501,mstid,0.0011117526958842883,0,guc_pgr_20121101_20130501
10354,2013-02-05 22:00:00,2013-02-06 00:00:00,pgr,mstid,0.00017603047204264234,0,guc_pgr_20121101_20130501,mstid,0.004528327933217369,0,guc_pgr_20121101_20130501
10355,2013-02-06 00:00:00,2013-02-06 02:00:00,pgr,None,,1,guc_pgr_20121101_20130501,None,,1,guc_pgr_20121101_20130501
10356,2013-02-06 02:00:00,2013-02-06 04:00:00,pgr,None,,1,guc_pgr_20121101_20130501,None,,1,guc_pgr_20121101_20130501
10357,2013-02-06 16:00:00,2013-02-06 18:00:00,pgr,None,,1,guc_pgr_20121101_20130501,None,,1,guc_pgr_20121101_20130501
10358,2013-02-06 18:00:00,2013-02-06 20:00:00,pgr,mstid,0.00039939707932280794,0,guc_pgr_20121101_20130501,mstid,0.003076466544660246,0,guc_pgr_20121101_20130501
10359,2013-02-06 20:00:00,2013-02-06 22:00:00,pgr,quiet,-0.002953221063194035,0,guc_pgr_20121101_20130501,quiet,-0.0003655605125288199,0,guc_pgr_20121101_20130501
10360,2013-02-06 22:00:00,2013-02-07 00:00:00,pgr,quiet,-0.00029009092049520524,0,guc_pgr_20121101_20130501,mstid,0.005446273853340352,0,guc_pgr_20121101_20130501
10361,2013-02-07 00:00:00,2013-02-07 02:00:00,pgr,None,,1,guc_pgr_20121101_20130501,None,,1,guc_pgr_20121101_20130501
10362,2013-02-07 02:00:00,2013-02-07 04:00:00,pgr,None,,1,guc_pgr_20121101_20130501,None,,1,guc_pgr_20121101_20130501
10363,2013-02-07 16:00:00,2013-02-07 18:00:00,pgr,None,,1,guc_pgr_20121101_20130501,None,,1,guc_pgr_20121101_20130501
10364,2013-02-07 18:00:00,2013-02-07 20:00:00,pgr,quiet,-0.0027679258856756653,0,guc_pgr_20121101_20130501,quiet,-0.0035156251405886493,0,guc_pgr_20121101_20130501
10365,2013-02-07 20:00:00,2013-02-07 22:00:00,pgr,quiet,-0.0014831731816125162,0,guc_pgr_20121101_20130501,mstid,0.0002792172585218951,0,guc_pgr_20121101_20130501
10366,2013-02-07 22:00:00,2013-02-08 00:00:00,pgr,mstid,0.0019231679819058055,0,guc_pgr_20121101_20130501,mstid,0.0038128161331611315,0,guc_pgr_20121101_20130501
10367,2013-02-08 00:00:00,2013-02-08 02:00:00,pgr,None,,1,guc_pgr_20121101_20130501,None,,1,guc_pgr_20121101_20130501
10368,2013-02-08 02:00:00,2013-02-08 04:00:00,pgr,None,,1,guc_pgr_20121101_20130501,None,,1,guc_pgr_20121101_20130501
10369,2013-02-08 16:00:00,2013-02-08 18:00:00,pgr,None,,1,guc_pgr_20121101_20130501,None,,1,guc_pgr_20121101_20130501
10370,2013-02-08 18:00:00,2013-02-08 20:00:00,pgr,mstid,0.003769383558217729,0,guc_pgr_20121101_20130501,mstid,0.003980834210244521,0,guc_pgr_20121101_20130501
10371,2013-02-08 20:00:00,2013-02-08 22:00:00,pgr,quiet,-0.000666565031699822,0,guc_pgr_20121101_20130501,mstid,0.00022627418990042324,0,guc_pgr_20121101_20130501
10372,2013-02-08 22:00:00,2013-02-09 00:00:00,pgr,mstid,0.0013108649212889235,0,guc_pgr_20121101_20130501,mstid,0.002982100507389905,0,guc_pgr_20121101_20130501
10373,2013-02-09 00:00:00,2013-02-09 02:00:00,pgr,None,,1,guc_pgr_20121101_20130501,None,,1,guc_pgr_20121101_20130501
10374,2013-02-09 02:00:00,2013-02-09 04:00:00,pgr,None,,1,guc_pgr_20121101_20130501,None,,1,guc_pgr_20121101_20130501
10375,2013-02-09 16:00:00,2013-02-09 18:00:00,pgr,None,,1,guc_pgr_20121101_20130501,None,,3,guc_pgr_20121101_20130501
10376,2013-02-09 18:00:00,2013-02-09 20:00:00,pgr,None,,1,guc_pgr_20121101_20130501,None,,4,guc_pgr_20121101_20130501
10377,2013-02-09 20:00:00,2013-02-09 22:00:00,pgr,mstid,0.01295134519766419,0,guc_pgr_20121101_20130501,mstid,0.02512974548982542,0,guc_pgr_20121101_20130501
10378,2013-02-09 22:00:00,2013-02-10 00:00:00,pgr,mstid,0.015166525986487761,0,guc_pgr_20121101_20130501,mstid,0.02721675980770983,0,guc_pgr_20121101_20130501
10379,2013-02-10 00:00:00,2013-02-10 02:00:00,pgr,None,,1,guc_pgr_20121101_20130501,None,,1,guc_pgr_20121101_20130501
10380,2013-02-10 02:00:00,2013-02-10 04:00:00,pgr,None,,1,guc_pgr_20121101_20130501,None,,1,guc_pgr_20121101_20130501
10381,2013-02-10 16:00:00,2013-02-10 18:00:00,pgr,None,,1,guc_pgr_20121101_20130501,None,,1,guc_pgr_20121101_20130501
10382,2013-02-10 18:00:00,2013-02-10 20:00:00,pgr,mstid,0.027171202797060735,0,guc_pgr_20121101_20130501,mstid,0.04076924963262588,0,guc_pgr_20121101_20130501
10383,2013-02-10 20:00:00,2013-02-10 22:00:00,pgr,mstid,0.014873187794710828,0,guc_pgr_20121101_20130501,mstid,0.02916378609308606,0,guc_pgr_20121101_20130501
10384,2013-02-10 22:00:00,2013-02-11 00:00:00,pgr,mstid,0.008845101571044641,0,guc_pgr_20121101_20130501,mstid,0.018794643065096144,0,guc_pgr_20121101_20130501
10385,2013-02-11 00:00:00,2013-02-11 02:00:00,pgr,None,,1,guc_pgr_20121101_20130501,None,,1,guc_pgr_20121101_20130501
10386,2013-02-11 02:00:00,2013-02-11 04:00:00,pgr,None,,1,guc_pgr_20121101_20130501,None,,1,guc_pgr_20121101_20130501
10387,2013-02-11 16:00:00,2013-02-11 18:00:00,pgr,None,,1,guc_pgr_20121101_20130501,None,,1,guc_pgr_20121101_20130501
10388,2013-02-11 18:00:00,2013-02-11 20:00:00,pgr,None,,3,guc_pgr_20121101_20130501,None,,3,guc_pgr_20121101_20130501
10389,2013-02-11 20:00:00,2013-02-11 22:00:00,pgr,None,,3,guc_pgr_20121101_20130501,quiet,-0.11693379828270445,0,guc_pgr_20121101_20130501
10390,2013-02-11 22:00:00,2013-02-12 00:00:00,pgr,None,,3,guc_pgr_20121101_20130501,quiet,-0.13685846608275803,0,guc_pgr_20121101_20130501
10391,2013-02-12 00:00:00,2013-02-12 02:00:00,pgr,None,,1,guc_pgr_20121101_20130501,None,,1,guc_pgr_20121101_20130501
10392,2013-02-12 02:00:00,2013-02-12 04:00:00,pgr,None,,1,guc_pgr_20121101_20130501,None,,1,guc_pgr_20121101_20130501
10393,2013-02-12 16:00:00,2013-02-12 18:00:00,pgr,None,,1,guc_pgr_20121101_20130501,None,,1,guc_pgr_20121101_20130501
10394,2013-02-12 18:00:00,2013-02-12 20:00:00,pgr,None,,3,guc_pgr_20121101_20130501,quiet,-0.17347904034514924,0,guc_pgr_20121101_20130501
10395,2013-02-12 20:00:00,2013-02-12 22:00:00,pgr,None,,3,guc_pgr_20121101_20130501,quiet,-0.12566816749171436,0,guc_pgr_20121101_20130501
10396,2013-02-12 22:00:00,2013-02-13 00:00:00,pgr,None,,3,guc_pgr_20121101_20130501,quiet,-0.11311874680054972,0,guc_pgr_20121101_20130501
10397,2013-02-13 00:00:00,2013-02-13 02:00:00,pgr,None,,1,guc_pgr_20121101_20130501,None,,1,guc_pgr_20121101_20130501
10398,2013-02-13 02:00:00,2013-02-13 04:00:00,pgr,None,,1,guc_pgr_20121101_20130501,None,,1,guc_pgr_20121101_20130501
10399,2013-02-13 16:00:00,2013-02-13 18:00:00,pgr,None,,1,guc_pgr_20121101_20130501,None,,1,guc_pgr_20121101_20130501
10400,2013-02-13 18:00:00,2013-02-13 20:00:00,pgr,mstid,0.0072299417225888465,0,guc_pgr_20121101_20130501,mstid,0.013308724759263327,0,guc_pgr_20121101_20130501
10401,2013-02-13 20:00:00,2013-02-13 22:00:00,pgr,quiet,-0.0008710607739687321,0,guc_pgr_20121101_20130501,quiet,-0.0025633405395040633,0,guc_pgr_20121101_20130501
10402,2013-02-13 22:00:00,2013-02-14 00:00:00,pgr,quiet,-3.1871708623499506e-05,0,guc_pgr_20121101_20130501,quiet,-0.0008092488852190952,0,guc_pgr_20121101_20130501
10403,2013-02-14 00:00:00,2013-02-14 02:00:00,pgr,None,,1,guc_pgr_20121101_20130501,None,,1,guc_pgr_20121101_20130501
10404,2013-02-14 02:00:00,2013-02-14 04:00:00,pgr,None,,1,guc_pgr_20121101_20130501,None,,1,guc_pgr_20121101_20130501
10405,2013-02-14 16:00:00,2013-02-14 18:00:00,pgr,None,,1,guc_pgr_20121101_20130501,None,,1,guc_pgr_20121101_20130501
10406,2013-02-14 18:00:00,2013-02-14 20:00:00,pgr,None,,3,guc_pgr_20121101_20130501,None,,3,guc_pgr_20121101_20130501
10407,2013-02-14 20:00:00,2013-02-14 22:00:00,pgr,None,,3,guc_pgr_20121101_20130501,quiet,-0.1349009349627077,0,guc_pgr_20121101_20130501
10408,2013-02-14 22:00:00,2013-02-15 00:00:00,pgr,None,,3,guc_pgr_20121101_20130501,quiet,-0.11463801132689726,0,guc_pgr_20121101_20130501
10409,2013-02-15 00:00:00,2013-02-15 02:00:00,pgr,None,,1,guc_pgr_20121101_20130501,None,,1,guc_pgr_20121101_20130501
10410,2013-02-15 02:00:00,2013-02-15 04:00:00,pgr,None,,1,guc_pgr_20121101_20130501,None,,1,guc_pgr_20121101_20130501
10411,2013-02-15 16:00:00,2013-02-15 18:00:00,pgr,None,,1,guc_pgr_20121101_20130501,None,,1,guc_pgr_20121101_20130501
10412,2013-02-15 18:00:00,2013-02-15 20:00:00,pgr,mstid,0.0024764401899376653,0,guc_pgr_20121101_20130501,mstid,0.0005275122544638294,0,guc_pgr_20121101_20130501
10413,2013-02-15 20:00:00,2013-02-15 22:00:00,pgr,mstid,0.0002919848113249807,0,guc_pgr_20121101_20130501,mstid,0.001978546462379343,0,guc_pgr_20121101_20130501
10414,2013-02-15 22:00:00,2013-02-16 00:00:00,pgr,mstid,0.0017556703552719234,0,guc_pgr_20121101_20130501,mstid,0.004354880493563879,0,guc_pgr_20121101_20130501
10415,2013-02-16 00:00:00,2013-02-16 02:00:00,pgr,None,,1,guc_pgr_20121101_20130501,None,,1,guc_pgr_20121101_20130501
10416,2013-02-16 02:00:00,2013-02-16 04:00:00,pgr,None,,1,guc_pgr_20121101_20130501,None,,1,guc_pgr_20121101_20130501
10417,2013-02-16 16:00:00,2013-02-16 18:00:00,pgr,None,,1,guc_pgr_20121101_20130501,None,,1,guc_pgr_20121101_20130501
10418,2013-02-16 18:00:00,2013-02-16 20:00:00,pgr,quiet,-0.004334462523481095,0,guc_pgr_20121101_20130501,quiet,-0.007757214726628484,0,guc_pgr_20121101_20130501
10419,2013-02-16 20:00:00,2013-02-16 22:00:00,pgr,quiet,-0.0009779670684959764,0,guc_pgr_20121101_20130501,mstid,0.002043583040878303,0,guc_pgr_20121101_20130501
10420,2013-02-16 22:00:00,2013-02-17 00:00:00,pgr,mstid,0.0011835818650355338,0,guc_pgr_20121101_20130501,mstid,0.00329703590979988,0,guc_pgr_20121101_20130501
10421,2013-02-17 00:00:00,2013-02-17 02:00:00,pgr,None,,1,guc_pgr_20121101_20130501,None,,1,guc_pgr_20121101_20130501
10422,2013-02-17 02:00:00,2013-02-17 04:00:00,pgr,None,,1,guc_pgr_20121101_20130501,None,,1,guc_pgr_20121101_20130501
10423,2013-02-17 16:00:00,2013-02-17 18:00:00,pgr,None,,1,guc_pgr_20121101_20130501,None,,1,guc_pgr_20121101_20130501
10424,2013-02-17 18:00:00,2013-02-17 20:00:00,pgr,None,,3,guc_pgr_20121101_20130501,quiet,-0.04052815148382918,0,guc_pgr_20121101_20130501
10425,2013-02-17 20:00:00,2013-02-17 22:00:00,pgr,quiet,-0.01167605989187166,0,guc_pgr_20121101_20130501,quiet,-0.020538455002123045,0,guc_pgr_20121101_20130501
10426,2013-02-17 22:00:00,2013-02-18 00:00:00,pgr,None,,3,guc_pgr_20121101_20130501,mstid,0.0020436545488959896,0,guc_pgr_20121101_20130501
10427,2013-02-18 00:00:00,2013-02-18 02:00:00,pgr,None,,1,guc_pgr_20121101_20130501,None,,1,guc_pgr_20121101_20130501
10428,2013-02-18 02:00:00,2013-02-18 04:00:00,pgr,None,,1,guc_pgr_20121101_20130501,None,,1,guc_pgr_20121101_20130501
10429,2013-02-18 16:00:00,2013-02-18 18:00:00,pgr,None,,1,guc_pgr_20121101_20130501,None,,1,guc_pgr_20121101_20130501
10430,2013-02-18 18:00:00,2013-02-18 20:00:00,pgr,mstid,0.007483035249653074,0,guc_pgr_20121101_20130501,mstid,0.007899180449350405,0,guc_pgr_20121101_20130501
10431,2013-02-18 20:00:00,2013-02-18 22:00:00,pgr,mstid,0.009385717257343853,0,guc_pgr_20121101_20130501,mstid,0.0077577564290073,0,guc_pgr_20121101_20130501
10432,2013-02-18 22:00:00,2013-02-19 00:00:00,pgr,quiet,-0.0038851985436333296,0,guc_pgr_20121101_20130501,quiet,-0.004708416094053984,0,guc_pgr_20121101_20130501
10433,2013-02-19 00:00:00,2013-02-19 02:00:00,pgr,None,,1,guc_pgr_20121101_20130501,None,,1,guc_pgr_20121101_20130501
10434,2013-02-19 02:00:00,2013-02-19 04:00:00,pgr,None,,1,guc_pgr_20121101_20130501,None,,1,guc_pgr_20121101_20130501
10435,2013-02-19 16:00:00,2013-02-19 18:00:00,pgr,None,,1,guc_pgr_20121101_20130501,None,,1,guc_pgr_20121101_20130501
10436,2013-02-19 18:00:00,2013-02-19 20:00:00,pgr,None,,3,guc_pgr_20121101_20130501,mstid,0.007496234133399332,0,guc_pgr_20121101_20130501
10437,2013-02-19 20:00:00,2013-02-19 22:00:00,pgr,mstid,0.0016506973240381566,0,guc_pgr_20121101_20130501,mstid,0.0018208431591453776,0,guc_pgr_20121101_20130501
10438,2013-02-19 22:00:00,2013-02-20 00:00:00,pgr,quiet,-0.0015275777705187651,0,guc_pgr_20121101_20130501,quiet,-0.0007245347983099244,0,guc_pgr_20121101_20130501
10439,2013-02-20 00:00:00,2013-02-20 02:00:00,pgr,None,,1,guc_pgr_20121101_20130501,None,,1,guc_pgr_20121101_20130501
10440,2013-02-20 02:00:00,2013-02-20 04:00:00,pgr,None,,1,guc_pgr_20121101_20130501,None,,1,guc_pgr_20121101_20130501
10441,2013-02-20 16:00:00,2013-02-20 18:00:00,pgr,None,,1,guc_pgr_20121101_20130501,None,,1,guc_pgr_20121101_20130501
10442,2013-02-20 18:00:00,2013-02-20 20:00:00,pgr,quiet,-0.003898035548550376,0,guc_pgr_20121101_20130501,mstid,0.003420830454214676,0,guc_pgr_20121101_20130501
10443,2013-02-20 20:00:00,2013-02-20 22:00:00,pgr,mstid,0.0002161530441615191,0,guc_pgr_20121101_20130501,quiet,-7.670738060436948e-05,0,guc_pgr_20121101_20130501
10444,2013-02-20 22:00:00,2013-02-21 00:00:00,pgr,quiet,-0.00032549732853315934,0,guc_pgr_20121101_20130501,mstid,0.0022376049082753085,0,guc_pgr_20121101_20130501
10445,2013-02-21 00:00:00,2013-02-21 02:00:00,pgr,None,,1,guc_pgr_20121101_20130501,None,,1,guc_pgr_20121101_20130501
10446,2013-02-21 02:00:00,2013-02-21 04:00:00,pgr,None,,1,guc_pgr_20121101_20130501,None,,1,guc_pgr_20121101_20130501
10447,2013-02-21 16:00:00,2013-02-21 18:00:00,pgr,None,,1,guc_pgr_20121101_20130501,None,,1,guc_pgr_20121101_20130501
10448,2013-02-21 18:00:00,2013-02-21 20:00:00,pgr,None,,3,guc_pgr_20121101_20130501,mstid,0.0028609121126704235,0,guc_pgr_20121101_20130501
10449,2013-02-21 20:00:00,2013-02-21 22:00:00,pgr,mstid,0.003754933476392164,0,guc_pgr_20121101_20130501,quiet,-0.0010235569572626488,0,guc_pgr_20121101_20130501
10450,2013-02-21 22:00:00,2013-02-22 00:00:00,pgr,mstid,0.0003981686685054398,0,guc_pgr_20121101_20130501,quiet,-0.0001796958128591737,0,guc_pgr_20121101_20130501
10451,2013-02-22 00:00:00,2013-02-22 02:00:00,pgr,None,,1,guc_pgr_20121101_20130501,None,,1,guc_pgr_20121101_20130501
10452,2013-02-22 02:00:00,2013-02-22 04:00:00,pgr,None,,1,guc_pgr_20121101_20130501,None,,1,guc_pgr_20121101_20130501
10453,2013-02-22 16:00:00,2013-02-22 18:00:00,pgr,None,,3,guc_pgr_20121101_20130501,None,,3,guc_pgr_20121101_20130501
10454,2013-02-22 18:00:00,2013-02-22 20:00:00,pgr,quiet,-0.008264117361960704,0,guc_pgr_20121101_20130501,quiet,-0.01825791797256801,0,guc_pgr_20121101_20130501
10455,2013-02-22 20:00:00,2013-02-22 22:00:00,pgr,quiet,-0.007075342102633796,0,guc_pgr_20121101_20130501,quiet,-0.01426093697103131,0,guc_pgr_20121101_20130501
10456,2013-02-22 22:00:00,2013-02-23 00:00:00,pgr,None,,3,guc_pgr_20121101_20130501,mstid,0.004781648673877067,0,guc_pgr_20121101_20130501
10457,2013-02-23 00:00:00,2013-02-23 02:00:00,pgr,None,,1,guc_pgr_20121101_20130501,None,,1,guc_pgr_20121101_20130501
10458,2013-02-23 02:00:00,2013-02-23 04:00:00,pgr,None,,1,guc_pgr_20121101_20130501,None,,1,guc_pgr_20121101_20130501
10459,2013-02-23 16:00:00,2013-02-23 18:00:00,pgr,None,,3,guc_pgr_20121101_20130501,quiet,-0.03558397298529821,0,guc_pgr_20121101_20130501
10460,2013-02-23 18:00:00,2013-02-23 20:00:00,pgr,None,,3,guc_pgr_20121101_20130501,quiet,-0.024725222777482146,0,guc_pgr_20121101_20130501
10461,2013-02-23 20:00:00,2013-02-23 22:00:00,pgr,quiet,-0.005683818108358382,0,guc_pgr_20121101_20130501,quiet,-0.015411777190907815,0,guc_pgr_20121101_20130501
10462,2013-02-23 22:00:00,2013-02-24 00:00:00,pgr,mstid,0.004037161636229998,0,guc_pgr_20121101_20130501,mstid,0.0012191867154487132,0,guc_pgr_20121101_20130501
10463,2013-02-24 00:00:00,2013-02-24 02:00:00,pgr,None,,1,guc_pgr_20121101_20130501,None,,1,guc_pgr_20121101_20130501
10464,2013-02-24 02:00:00,2013-02-24 04:00:00,pgr,None,,1,guc_pgr_20121101_20130501,None,,1,guc_pgr_20121101_20130501
10465,2013-02-24 16:00:00,2013-02-24 18:00:00,pgr,None,,3,guc_pgr_20121101_20130501,quiet,-0.0041474426063940915,0,guc_pgr_20121101_20130501
10466,2013-02-24 18:00:00,2013-02-24 20:00:00,pgr,mstid,0.005402539004594664,0,guc_pgr_20121101_20130501,mstid,0.003820545820167363,0,guc_pgr_20121101_20130501
10467,2013-02-24 20:00:00,2013-02-24 22:00:00,pgr,mstid,0.0006961417268928505,0,guc_pgr_20121101_20130501,mstid,0.0027179046991747217,0,guc_pgr_20121101_20130501
10468,2013-02-24 22:00:00,2013-02-25 00:00:00,pgr,quiet,-0.002124616931544194,0,guc_pgr_20121101_20130501,mstid,0.0013033762919408471,0,guc_pgr_20121101_20130501
10469,2013-02-25 00:00:00,2013-02-25 02:00:00,pgr,None,,1,guc_pgr_20121101_20130501,None,,1,guc_pgr_20121101_20130501
10470,2013-02-25 02:00:00,2013-02-25 04:00:00,pgr,None,,1,guc_pgr_20121101_20130501,None,,1,guc_pgr_20121101_20130501
10471,2013-02-25 16:00:00,2013-02-25 18:00:00,pgr,None,,1,guc_pgr_20121101_20130501,None,,1,guc_pgr_20121101_20130501
10472,2013-02-25 18:00:00,2013-02-25 20:00:00,pgr,quiet,-0.0003546934538432554,0,guc_pgr_20121101_20130501,mstid,0.001186815767072799,0,guc_pgr_20121101_20130501
10473,2013-02-25 20:00:00,2013-02-25 22:00:00,pgr,quiet,-0.0021662898883736998,0,guc_pgr_20121101_20130501,quiet,-0.0010119871902733142,0,guc_pgr_20121101_20130501
10474,2013-02-25 22:00:00,2013-02-26 00:00:00,pgr,quiet,-0.004196733282192843,0,guc_pgr_20121101_20130501,quiet,-0.0021128758894197524,0,guc_pgr_20121101_20130501
10475,2013-02-26 00:00:00,2013-02-26 02:00:00,pgr,None,,1,guc_pgr_20121101_20130501,None,,1,guc_pgr_20121101_20130501
10476,2013-02-26 02:00:00,2013-02-26 04:00:00,pgr,None,,1,guc_pgr_20121101_20130501,None,,1,guc_pgr_20121101_20130501
10477,2013-02-26 16:00:00,2013-02-26 18:00:00,pgr,None,,3,guc_pgr_20121101_20130501,quiet,-0.04310489233159748,0,guc_pgr_20121101_20130501
10478,2013-02-26 18:00:00,2013-02-26 20:00:00,pgr,None,,3,guc_pgr_20121101_20130501,quiet,-0.014383077126473291,0,guc_pgr_20121101_20130501
10479,2013-02-26 20:00:00,2013-02-26 22:00:00,pgr,mstid,0.0021300735931095776,0,guc_pgr_20121101_20130501,quiet,-0.005041754383266554,0,guc_pgr_20121101_20130501
10480,2013-02-26 22:00:00,2013-02-27 00:00:00,pgr,mstid,0.0032303457001565112,0,guc_pgr_20121101_20130501,mstid,0.000651464036198831,0,guc_pgr_20121101_20130501
10481,2013-02-27 00:00:00,2013-02-27 02:00:00,pgr,None,,1,guc_pgr_20121101_20130501,None,,1,guc_pgr_20121101_20130501
10482,2013-02-27 02:00:00,2013-02-27 04:00:00,pgr,None,,1,guc_pgr_20121101_20130501,None,,1,guc_pgr_20121101_20130501
10483,2013-02-27 16:00:00,2013-02-27 18:00:00,pgr,quiet,-0.007076922725669019,0,guc_pgr_20121101_20130501,mstid,0.01340208520312371,0,guc_pgr_20121101_20130501
