# Comparison of SuperDARN MSTID Mongo Databases
# Generated by Nathaniel Frissell, nathaniel.frissell@scranton.edu
#
# reject_code Explanations:
#  -1: Entry not present in this database.
#   0: Good Period (Not Rejected)
#   1: High Terminator Fraction (Dawn/Dusk in Observational Window
#   2: No Data
#   3: Poor Data Quality (including "Low RTI Fraction" and "Failed Quality Check")
#   4: Other (including "No RTI Fraction" and "No Terminator Fraction")
#
,sDatetime,fDatetime,radar,mstid_2016:category_manu,mstid_2016:meanSubIntSpect_by_rtiCnt,mstid_2016:reject_code,mstid_2016:collection,mstid_GSMR_fitexfilter:category_manu,mstid_GSMR_fitexfilter:meanSubIntSpect_by_rtiCnt,mstid_GSMR_fitexfilter:reject_code,mstid_GSMR_fitexfilter:collection
7576,2013-04-26 18:00:00,2013-04-26 20:00:00,gbr,None,,3,guc_gbr_20121101_20130501,None,,3,guc_gbr_20121101_20130501
7577,2013-04-26 20:00:00,2013-04-26 22:00:00,gbr,None,,3,guc_gbr_20121101_20130501,None,,3,guc_gbr_20121101_20130501
7578,2013-04-27 10:00:00,2013-04-27 12:00:00,gbr,quiet,-0.00566506494374807,0,guc_gbr_20121101_20130501,quiet,-0.0033260493063026293,0,guc_gbr_20121101_20130501
7579,2013-04-27 12:00:00,2013-04-27 14:00:00,gbr,None,,3,guc_gbr_20121101_20130501,None,,3,guc_gbr_20121101_20130501
7580,2013-04-27 14:00:00,2013-04-27 16:00:00,gbr,None,,3,guc_gbr_20121101_20130501,None,,3,guc_gbr_20121101_20130501
7581,2013-04-27 16:00:00,2013-04-27 18:00:00,gbr,None,,3,guc_gbr_20121101_20130501,None,,3,guc_gbr_20121101_20130501
7582,2013-04-27 18:00:00,2013-04-27 20:00:00,gbr,None,,3,guc_gbr_20121101_20130501,None,,3,guc_gbr_20121101_20130501
7583,2013-04-27 20:00:00,2013-04-27 22:00:00,gbr,None,,3,guc_gbr_20121101_20130501,None,,3,guc_gbr_20121101_20130501
7584,2013-04-28 10:00:00,2013-04-28 12:00:00,gbr,quiet,-0.004498120936313172,0,guc_gbr_20121101_20130501,quiet,-0.00410175082074738,0,guc_gbr_20121101_20130501
7585,2013-04-28 12:00:00,2013-04-28 14:00:00,gbr,None,,3,guc_gbr_20121101_20130501,None,,3,guc_gbr_20121101_20130501
7586,2013-04-28 14:00:00,2013-04-28 16:00:00,gbr,None,,3,guc_gbr_20121101_20130501,None,,3,guc_gbr_20121101_20130501
7587,2013-04-28 16:00:00,2013-04-28 18:00:00,gbr,None,,3,guc_gbr_20121101_20130501,None,,3,guc_gbr_20121101_20130501
7588,2013-04-28 18:00:00,2013-04-28 20:00:00,gbr,None,,3,guc_gbr_20121101_20130501,None,,3,guc_gbr_20121101_20130501
7589,2013-04-28 20:00:00,2013-04-28 22:00:00,gbr,None,,3,guc_gbr_20121101_20130501,None,,3,guc_gbr_20121101_20130501
7590,2013-04-29 10:00:00,2013-04-29 12:00:00,gbr,quiet,-0.003880335868152386,0,guc_gbr_20121101_20130501,quiet,-0.004055787792097957,0,guc_gbr_20121101_20130501
7591,2013-04-29 12:00:00,2013-04-29 14:00:00,gbr,None,,3,guc_gbr_20121101_20130501,None,,3,guc_gbr_20121101_20130501
7592,2013-04-29 14:00:00,2013-04-29 16:00:00,gbr,None,,3,guc_gbr_20121101_20130501,None,,3,guc_gbr_20121101_20130501
7593,2013-04-29 16:00:00,2013-04-29 18:00:00,gbr,None,,3,guc_gbr_20121101_20130501,None,,3,guc_gbr_20121101_20130501
7594,2013-04-29 18:00:00,2013-04-29 20:00:00,gbr,None,,3,guc_gbr_20121101_20130501,None,,3,guc_gbr_20121101_20130501
7595,2013-04-29 20:00:00,2013-04-29 22:00:00,gbr,None,,3,guc_gbr_20121101_20130501,None,,3,guc_gbr_20121101_20130501
7596,2013-04-30 10:00:00,2013-04-30 12:00:00,gbr,quiet,-0.011240420805541353,0,guc_gbr_20121101_20130501,quiet,-0.009529666082547066,0,guc_gbr_20121101_20130501
7597,2013-04-30 12:00:00,2013-04-30 14:00:00,gbr,None,,3,guc_gbr_20121101_20130501,None,,3,guc_gbr_20121101_20130501
7598,2013-04-30 14:00:00,2013-04-30 16:00:00,gbr,None,,3,guc_gbr_20121101_20130501,None,,3,guc_gbr_20121101_20130501
7599,2013-04-30 16:00:00,2013-04-30 18:00:00,gbr,None,,3,guc_gbr_20121101_20130501,None,,3,guc_gbr_20121101_20130501
7600,2013-04-30 18:00:00,2013-04-30 20:00:00,gbr,None,,3,guc_gbr_20121101_20130501,quiet,-0.008084636422532114,0,guc_gbr_20121101_20130501
7601,2013-04-30 20:00:00,2013-04-30 22:00:00,gbr,None,,3,guc_gbr_20121101_20130501,None,,3,guc_gbr_20121101_20130501
7602,2012-11-01 12:00:00,2012-11-01 14:00:00,kap,None,,3,guc_kap_20121101_20130501,None,,3,guc_kap_20121101_20130501
7603,2012-11-01 14:00:00,2012-11-01 16:00:00,kap,None,,3,guc_kap_20121101_20130501,None,,3,guc_kap_20121101_20130501
7604,2012-11-01 16:00:00,2012-11-01 18:00:00,kap,None,,3,guc_kap_20121101_20130501,None,,3,guc_kap_20121101_20130501
7605,2012-11-01 18:00:00,2012-11-01 20:00:00,kap,None,,3,guc_kap_20121101_20130501,None,,3,guc_kap_20121101_20130501
7606,2012-11-01 20:00:00,2012-11-01 22:00:00,kap,None,,3,guc_kap_20121101_20130501,None,,1,guc_kap_20121101_20130501
7607,2012-11-01 22:00:00,2012-11-02 00:00:00,kap,None,,1,guc_kap_20121101_20130501,None,,1,guc_kap_20121101_20130501
7608,2012-11-02 12:00:00,2012-11-02 14:00:00,kap,None,,3,guc_kap_20121101_20130501,None,,3,guc_kap_20121101_20130501
7609,2012-11-02 14:00:00,2012-11-02 16:00:00,kap,None,,3,guc_kap_20121101_20130501,None,,3,guc_kap_20121101_20130501
7610,2012-11-02 16:00:00,2012-11-02 18:00:00,kap,None,,3,guc_kap_20121101_20130501,None,,3,guc_kap_20121101_20130501
7611,2012-11-02 18:00:00,2012-11-02 20:00:00,kap,None,,3,guc_kap_20121101_20130501,None,,3,guc_kap_20121101_20130501
7612,2012-11-02 20:00:00,2012-11-02 22:00:00,kap,None,,1,guc_kap_20121101_20130501,None,,1,guc_kap_20121101_20130501
7613,2012-11-02 22:00:00,2012-11-03 00:00:00,kap,None,,1,guc_kap_20121101_20130501,None,,1,guc_kap_20121101_20130501
7614,2012-11-03 12:00:00,2012-11-03 14:00:00,kap,None,,3,guc_kap_20121101_20130501,None,,3,guc_kap_20121101_20130501
7615,2012-11-03 14:00:00,2012-11-03 16:00:00,kap,None,,3,guc_kap_20121101_20130501,mstid,0.0029943323305472464,0,guc_kap_20121101_20130501
7616,2012-11-03 16:00:00,2012-11-03 18:00:00,kap,mstid,0.0016802763460819475,0,guc_kap_20121101_20130501,mstid,0.002564643152534266,0,guc_kap_20121101_20130501
7617,2012-11-03 18:00:00,2012-11-03 20:00:00,kap,None,,3,guc_kap_20121101_20130501,quiet,-0.009312122369646137,0,guc_kap_20121101_20130501
7618,2012-11-03 20:00:00,2012-11-03 22:00:00,kap,None,,1,guc_kap_20121101_20130501,None,,1,guc_kap_20121101_20130501
7619,2012-11-03 22:00:00,2012-11-04 00:00:00,kap,None,,1,guc_kap_20121101_20130501,None,,1,guc_kap_20121101_20130501
7620,2012-11-04 12:00:00,2012-11-04 14:00:00,kap,None,,3,guc_kap_20121101_20130501,None,,3,guc_kap_20121101_20130501
7621,2012-11-04 14:00:00,2012-11-04 16:00:00,kap,None,,3,guc_kap_20121101_20130501,None,,3,guc_kap_20121101_20130501
7622,2012-11-04 16:00:00,2012-11-04 18:00:00,kap,None,,3,guc_kap_20121101_20130501,None,,3,guc_kap_20121101_20130501
7623,2012-11-04 18:00:00,2012-11-04 20:00:00,kap,None,,3,guc_kap_20121101_20130501,mstid,0.0006863113080359311,0,guc_kap_20121101_20130501
7624,2012-11-04 20:00:00,2012-11-04 22:00:00,kap,None,,1,guc_kap_20121101_20130501,None,,1,guc_kap_20121101_20130501
7625,2012-11-04 22:00:00,2012-11-05 00:00:00,kap,None,,1,guc_kap_20121101_20130501,None,,1,guc_kap_20121101_20130501
7626,2012-11-05 12:00:00,2012-11-05 14:00:00,kap,None,,3,guc_kap_20121101_20130501,None,,3,guc_kap_20121101_20130501
7627,2012-11-05 14:00:00,2012-11-05 16:00:00,kap,mstid,0.012145257619280326,0,guc_kap_20121101_20130501,mstid,0.012091896542035891,0,guc_kap_20121101_20130501
7628,2012-11-05 16:00:00,2012-11-05 18:00:00,kap,None,,3,guc_kap_20121101_20130501,None,,3,guc_kap_20121101_20130501
7629,2012-11-05 18:00:00,2012-11-05 20:00:00,kap,None,,3,guc_kap_20121101_20130501,None,,3,guc_kap_20121101_20130501
7630,2012-11-05 20:00:00,2012-11-05 22:00:00,kap,None,,1,guc_kap_20121101_20130501,None,,1,guc_kap_20121101_20130501
7631,2012-11-05 22:00:00,2012-11-06 00:00:00,kap,None,,1,guc_kap_20121101_20130501,None,,3,guc_kap_20121101_20130501
7632,2012-11-06 12:00:00,2012-11-06 14:00:00,kap,None,,3,guc_kap_20121101_20130501,None,,3,guc_kap_20121101_20130501
7633,2012-11-06 14:00:00,2012-11-06 16:00:00,kap,None,,3,guc_kap_20121101_20130501,mstid,0.007811190813956176,0,guc_kap_20121101_20130501
7634,2012-11-06 16:00:00,2012-11-06 18:00:00,kap,None,,3,guc_kap_20121101_20130501,None,,3,guc_kap_20121101_20130501
7635,2012-11-06 18:00:00,2012-11-06 20:00:00,kap,None,,3,guc_kap_20121101_20130501,None,,3,guc_kap_20121101_20130501
7636,2012-11-06 20:00:00,2012-11-06 22:00:00,kap,None,,1,guc_kap_20121101_20130501,None,,1,guc_kap_20121101_20130501
7637,2012-11-06 22:00:00,2012-11-07 00:00:00,kap,None,,1,guc_kap_20121101_20130501,None,,3,guc_kap_20121101_20130501
7638,2012-11-07 12:00:00,2012-11-07 14:00:00,kap,None,,3,guc_kap_20121101_20130501,None,,3,guc_kap_20121101_20130501
7639,2012-11-07 14:00:00,2012-11-07 16:00:00,kap,None,,3,guc_kap_20121101_20130501,None,,3,guc_kap_20121101_20130501
7640,2012-11-07 16:00:00,2012-11-07 18:00:00,kap,None,,3,guc_kap_20121101_20130501,None,,3,guc_kap_20121101_20130501
7641,2012-11-07 18:00:00,2012-11-07 20:00:00,kap,None,,3,guc_kap_20121101_20130501,mstid,0.0030564111676145583,0,guc_kap_20121101_20130501
7642,2012-11-07 20:00:00,2012-11-07 22:00:00,kap,None,,1,guc_kap_20121101_20130501,None,,1,guc_kap_20121101_20130501
7643,2012-11-07 22:00:00,2012-11-08 00:00:00,kap,None,,1,guc_kap_20121101_20130501,None,,1,guc_kap_20121101_20130501
7644,2012-11-08 12:00:00,2012-11-08 14:00:00,kap,None,,3,guc_kap_20121101_20130501,None,,3,guc_kap_20121101_20130501
7645,2012-11-08 14:00:00,2012-11-08 16:00:00,kap,None,,3,guc_kap_20121101_20130501,None,,3,guc_kap_20121101_20130501
7646,2012-11-08 16:00:00,2012-11-08 18:00:00,kap,None,,3,guc_kap_20121101_20130501,mstid,0.01854645482072351,0,guc_kap_20121101_20130501
7647,2012-11-08 18:00:00,2012-11-08 20:00:00,kap,mstid,0.002381955667636033,0,guc_kap_20121101_20130501,mstid,0.0016260827989984469,0,guc_kap_20121101_20130501
7648,2012-11-08 20:00:00,2012-11-08 22:00:00,kap,None,,1,guc_kap_20121101_20130501,None,,1,guc_kap_20121101_20130501
7649,2012-11-08 22:00:00,2012-11-09 00:00:00,kap,None,,1,guc_kap_20121101_20130501,None,,1,guc_kap_20121101_20130501
7650,2012-11-09 12:00:00,2012-11-09 14:00:00,kap,None,,3,guc_kap_20121101_20130501,None,,3,guc_kap_20121101_20130501
7651,2012-11-09 14:00:00,2012-11-09 16:00:00,kap,None,,3,guc_kap_20121101_20130501,mstid,0.006109889954629334,0,guc_kap_20121101_20130501
7652,2012-11-09 16:00:00,2012-11-09 18:00:00,kap,mstid,0.008175458901453714,0,guc_kap_20121101_20130501,mstid,0.007411984591689755,0,guc_kap_20121101_20130501
7653,2012-11-09 18:00:00,2012-11-09 20:00:00,kap,mstid,0.008104878968736007,0,guc_kap_20121101_20130501,mstid,0.007051243719931116,0,guc_kap_20121101_20130501
7654,2012-11-09 20:00:00,2012-11-09 22:00:00,kap,None,,1,guc_kap_20121101_20130501,None,,1,guc_kap_20121101_20130501
7655,2012-11-09 22:00:00,2012-11-10 00:00:00,kap,None,,1,guc_kap_20121101_20130501,None,,1,guc_kap_20121101_20130501
7656,2012-11-10 12:00:00,2012-11-10 14:00:00,kap,None,,3,guc_kap_20121101_20130501,None,,3,guc_kap_20121101_20130501
7657,2012-11-10 14:00:00,2012-11-10 16:00:00,kap,quiet,-0.00031149940466091276,0,guc_kap_20121101_20130501,quiet,-0.00010224045378138269,0,guc_kap_20121101_20130501
7658,2012-11-10 16:00:00,2012-11-10 18:00:00,kap,mstid,0.005581830902453194,0,guc_kap_20121101_20130501,mstid,0.005317031708637179,0,guc_kap_20121101_20130501
7659,2012-11-10 18:00:00,2012-11-10 20:00:00,kap,mstid,0.008559596893935293,0,guc_kap_20121101_20130501,mstid,0.008860201464441723,0,guc_kap_20121101_20130501
7660,2012-11-10 20:00:00,2012-11-10 22:00:00,kap,None,,1,guc_kap_20121101_20130501,None,,1,guc_kap_20121101_20130501
7661,2012-11-10 22:00:00,2012-11-11 00:00:00,kap,None,,1,guc_kap_20121101_20130501,None,,1,guc_kap_20121101_20130501
7662,2012-11-11 12:00:00,2012-11-11 14:00:00,kap,None,,3,guc_kap_20121101_20130501,None,,3,guc_kap_20121101_20130501
7663,2012-11-11 14:00:00,2012-11-11 16:00:00,kap,None,,3,guc_kap_20121101_20130501,None,,3,guc_kap_20121101_20130501
7664,2012-11-11 16:00:00,2012-11-11 18:00:00,kap,None,,3,guc_kap_20121101_20130501,mstid,0.0060220074107628745,0,guc_kap_20121101_20130501
7665,2012-11-11 18:00:00,2012-11-11 20:00:00,kap,None,,3,guc_kap_20121101_20130501,None,,3,guc_kap_20121101_20130501
7666,2012-11-11 20:00:00,2012-11-11 22:00:00,kap,None,,1,guc_kap_20121101_20130501,None,,1,guc_kap_20121101_20130501
7667,2012-11-11 22:00:00,2012-11-12 00:00:00,kap,None,,1,guc_kap_20121101_20130501,None,,1,guc_kap_20121101_20130501
7668,2012-11-12 12:00:00,2012-11-12 14:00:00,kap,None,,3,guc_kap_20121101_20130501,None,,3,guc_kap_20121101_20130501
7669,2012-11-12 14:00:00,2012-11-12 16:00:00,kap,mstid,0.006268269341490246,0,guc_kap_20121101_20130501,mstid,0.006798633135947209,0,guc_kap_20121101_20130501
7670,2012-11-12 16:00:00,2012-11-12 18:00:00,kap,mstid,0.010081658886991062,0,guc_kap_20121101_20130501,mstid,0.00847904114512545,0,guc_kap_20121101_20130501
7671,2012-11-12 18:00:00,2012-11-12 20:00:00,kap,mstid,0.0030131902342043636,0,guc_kap_20121101_20130501,mstid,0.003329011920988358,0,guc_kap_20121101_20130501
7672,2012-11-12 20:00:00,2012-11-12 22:00:00,kap,None,,1,guc_kap_20121101_20130501,None,,1,guc_kap_20121101_20130501
7673,2012-11-12 22:00:00,2012-11-13 00:00:00,kap,None,,1,guc_kap_20121101_20130501,None,,1,guc_kap_20121101_20130501
7674,2012-11-13 12:00:00,2012-11-13 14:00:00,kap,None,,3,guc_kap_20121101_20130501,None,,3,guc_kap_20121101_20130501
7675,2012-11-13 14:00:00,2012-11-13 16:00:00,kap,None,,3,guc_kap_20121101_20130501,None,,1,guc_kap_20121101_20130501
7676,2012-11-13 16:00:00,2012-11-13 18:00:00,kap,None,,3,guc_kap_20121101_20130501,None,,3,guc_kap_20121101_20130501
7677,2012-11-13 18:00:00,2012-11-13 20:00:00,kap,None,,3,guc_kap_20121101_20130501,quiet,-0.0005628162863008645,0,guc_kap_20121101_20130501
7678,2012-11-13 20:00:00,2012-11-13 22:00:00,kap,None,,3,guc_kap_20121101_20130501,None,,1,guc_kap_20121101_20130501
7679,2012-11-13 22:00:00,2012-11-14 00:00:00,kap,None,,1,guc_kap_20121101_20130501,None,,1,guc_kap_20121101_20130501
7680,2012-11-14 12:00:00,2012-11-14 14:00:00,kap,None,,3,guc_kap_20121101_20130501,None,,3,guc_kap_20121101_20130501
7681,2012-11-14 14:00:00,2012-11-14 16:00:00,kap,None,,3,guc_kap_20121101_20130501,None,,3,guc_kap_20121101_20130501
7682,2012-11-14 16:00:00,2012-11-14 18:00:00,kap,None,,3,guc_kap_20121101_20130501,quiet,-0.004011573597797788,0,guc_kap_20121101_20130501
7683,2012-11-14 18:00:00,2012-11-14 20:00:00,kap,None,,3,guc_kap_20121101_20130501,quiet,-0.00486933727290253,0,guc_kap_20121101_20130501
7684,2012-11-14 20:00:00,2012-11-14 22:00:00,kap,None,,3,guc_kap_20121101_20130501,None,,1,guc_kap_20121101_20130501
7685,2012-11-14 22:00:00,2012-11-15 00:00:00,kap,None,,1,guc_kap_20121101_20130501,None,,1,guc_kap_20121101_20130501
7686,2012-11-15 12:00:00,2012-11-15 14:00:00,kap,None,,3,guc_kap_20121101_20130501,None,,3,guc_kap_20121101_20130501
7687,2012-11-15 14:00:00,2012-11-15 16:00:00,kap,None,,3,guc_kap_20121101_20130501,mstid,0.00744200720618497,0,guc_kap_20121101_20130501
7688,2012-11-15 16:00:00,2012-11-15 18:00:00,kap,mstid,0.005178212548672249,0,guc_kap_20121101_20130501,mstid,0.004532218222091004,0,guc_kap_20121101_20130501
7689,2012-11-15 18:00:00,2012-11-15 20:00:00,kap,None,,3,guc_kap_20121101_20130501,mstid,0.002066869903676672,0,guc_kap_20121101_20130501
7690,2012-11-15 20:00:00,2012-11-15 22:00:00,kap,None,,1,guc_kap_20121101_20130501,None,,1,guc_kap_20121101_20130501
7691,2012-11-15 22:00:00,2012-11-16 00:00:00,kap,None,,1,guc_kap_20121101_20130501,None,,1,guc_kap_20121101_20130501
7692,2012-11-16 12:00:00,2012-11-16 14:00:00,kap,None,,3,guc_kap_20121101_20130501,None,,3,guc_kap_20121101_20130501
7693,2012-11-16 14:00:00,2012-11-16 16:00:00,kap,None,,3,guc_kap_20121101_20130501,None,,3,guc_kap_20121101_20130501
7694,2012-11-16 16:00:00,2012-11-16 18:00:00,kap,quiet,-0.00014136929709602944,0,guc_kap_20121101_20130501,quiet,-0.0008035000137640196,0,guc_kap_20121101_20130501
7695,2012-11-16 18:00:00,2012-11-16 20:00:00,kap,None,,3,guc_kap_20121101_20130501,None,,3,guc_kap_20121101_20130501
7696,2012-11-16 20:00:00,2012-11-16 22:00:00,kap,None,,1,guc_kap_20121101_20130501,None,,1,guc_kap_20121101_20130501
7697,2012-11-16 22:00:00,2012-11-17 00:00:00,kap,None,,1,guc_kap_20121101_20130501,None,,1,guc_kap_20121101_20130501
7698,2012-11-17 12:00:00,2012-11-17 14:00:00,kap,None,,3,guc_kap_20121101_20130501,None,,3,guc_kap_20121101_20130501
7699,2012-11-17 14:00:00,2012-11-17 16:00:00,kap,mstid,0.00018664153647646184,0,guc_kap_20121101_20130501,mstid,0.0007980792895750595,0,guc_kap_20121101_20130501
7700,2012-11-17 16:00:00,2012-11-17 18:00:00,kap,None,,3,guc_kap_20121101_20130501,None,,3,guc_kap_20121101_20130501
7701,2012-11-17 18:00:00,2012-11-17 20:00:00,kap,None,,3,guc_kap_20121101_20130501,mstid,0.0059790026944521795,0,guc_kap_20121101_20130501
7702,2012-11-17 20:00:00,2012-11-17 22:00:00,kap,None,,1,guc_kap_20121101_20130501,None,,1,guc_kap_20121101_20130501
7703,2012-11-17 22:00:00,2012-11-18 00:00:00,kap,None,,1,guc_kap_20121101_20130501,None,,1,guc_kap_20121101_20130501
7704,2012-11-18 12:00:00,2012-11-18 14:00:00,kap,None,,3,guc_kap_20121101_20130501,None,,3,guc_kap_20121101_20130501
7705,2012-11-18 14:00:00,2012-11-18 16:00:00,kap,None,,3,guc_kap_20121101_20130501,quiet,-0.005381872747409521,0,guc_kap_20121101_20130501
7706,2012-11-18 16:00:00,2012-11-18 18:00:00,kap,None,,3,guc_kap_20121101_20130501,quiet,-0.0021060215487025092,0,guc_kap_20121101_20130501
7707,2012-11-18 18:00:00,2012-11-18 20:00:00,kap,None,,3,guc_kap_20121101_20130501,quiet,-0.0036726929607623095,0,guc_kap_20121101_20130501
7708,2012-11-18 20:00:00,2012-11-18 22:00:00,kap,None,,1,guc_kap_20121101_20130501,None,,1,guc_kap_20121101_20130501
7709,2012-11-18 22:00:00,2012-11-19 00:00:00,kap,None,,1,guc_kap_20121101_20130501,None,,1,guc_kap_20121101_20130501
7710,2012-11-19 12:00:00,2012-11-19 14:00:00,kap,None,,3,guc_kap_20121101_20130501,None,,3,guc_kap_20121101_20130501
7711,2012-11-19 14:00:00,2012-11-19 16:00:00,kap,None,,3,guc_kap_20121101_20130501,None,,3,guc_kap_20121101_20130501
7712,2012-11-19 16:00:00,2012-11-19 18:00:00,kap,None,,3,guc_kap_20121101_20130501,None,,3,guc_kap_20121101_20130501
7713,2012-11-19 18:00:00,2012-11-19 20:00:00,kap,None,,3,guc_kap_20121101_20130501,quiet,-0.0012509221633316841,0,guc_kap_20121101_20130501
7714,2012-11-19 20:00:00,2012-11-19 22:00:00,kap,None,,1,guc_kap_20121101_20130501,None,,1,guc_kap_20121101_20130501
7715,2012-11-19 22:00:00,2012-11-20 00:00:00,kap,None,,1,guc_kap_20121101_20130501,None,,1,guc_kap_20121101_20130501
7716,2012-11-20 12:00:00,2012-11-20 14:00:00,kap,None,,3,guc_kap_20121101_20130501,None,,3,guc_kap_20121101_20130501
7717,2012-11-20 14:00:00,2012-11-20 16:00:00,kap,None,,3,guc_kap_20121101_20130501,None,,3,guc_kap_20121101_20130501
7718,2012-11-20 16:00:00,2012-11-20 18:00:00,kap,None,,3,guc_kap_20121101_20130501,None,,3,guc_kap_20121101_20130501
7719,2012-11-20 18:00:00,2012-11-20 20:00:00,kap,None,,3,guc_kap_20121101_20130501,None,,3,guc_kap_20121101_20130501
7720,2012-11-20 20:00:00,2012-11-20 22:00:00,kap,None,,1,guc_kap_20121101_20130501,None,,1,guc_kap_20121101_20130501
7721,2012-11-20 22:00:00,2012-11-21 00:00:00,kap,None,,1,guc_kap_20121101_20130501,None,,3,guc_kap_20121101_20130501
7722,2012-11-21 12:00:00,2012-11-21 14:00:00,kap,None,,3,guc_kap_20121101_20130501,None,,3,guc_kap_20121101_20130501
7723,2012-11-21 14:00:00,2012-11-21 16:00:00,kap,None,,3,guc_kap_20121101_20130501,None,,3,guc_kap_20121101_20130501
7724,2012-11-21 16:00:00,2012-11-21 18:00:00,kap,None,,3,guc_kap_20121101_20130501,quiet,-0.006962015503885468,0,guc_kap_20121101_20130501
7725,2012-11-21 18:00:00,2012-11-21 20:00:00,kap,mstid,0.006165344980984929,0,guc_kap_20121101_20130501,mstid,0.005676019146306106,0,guc_kap_20121101_20130501
7726,2012-11-21 20:00:00,2012-11-21 22:00:00,kap,None,,1,guc_kap_20121101_20130501,None,,1,guc_kap_20121101_20130501
7727,2012-11-21 22:00:00,2012-11-22 00:00:00,kap,None,,1,guc_kap_20121101_20130501,None,,3,guc_kap_20121101_20130501
7728,2012-11-22 12:00:00,2012-11-22 14:00:00,kap,None,,3,guc_kap_20121101_20130501,None,,3,guc_kap_20121101_20130501
7729,2012-11-22 14:00:00,2012-11-22 16:00:00,kap,mstid,0.0031046933522678815,0,guc_kap_20121101_20130501,mstid,0.0027515693512999645,0,guc_kap_20121101_20130501
7730,2012-11-22 16:00:00,2012-11-22 18:00:00,kap,mstid,0.0014163024589423762,0,guc_kap_20121101_20130501,mstid,0.001934789055216629,0,guc_kap_20121101_20130501
7731,2012-11-22 18:00:00,2012-11-22 20:00:00,kap,mstid,0.003698538425738106,0,guc_kap_20121101_20130501,mstid,0.0036185812091590968,0,guc_kap_20121101_20130501
7732,2012-11-22 20:00:00,2012-11-22 22:00:00,kap,None,,1,guc_kap_20121101_20130501,None,,1,guc_kap_20121101_20130501
7733,2012-11-22 22:00:00,2012-11-23 00:00:00,kap,None,,1,guc_kap_20121101_20130501,None,,1,guc_kap_20121101_20130501
7734,2012-11-23 12:00:00,2012-11-23 14:00:00,kap,None,,3,guc_kap_20121101_20130501,None,,3,guc_kap_20121101_20130501
7735,2012-11-23 14:00:00,2012-11-23 16:00:00,kap,mstid,0.007660102681601341,0,guc_kap_20121101_20130501,mstid,0.007380489150711693,0,guc_kap_20121101_20130501
7736,2012-11-23 16:00:00,2012-11-23 18:00:00,kap,quiet,-1.094023652705293e-05,0,guc_kap_20121101_20130501,quiet,-0.00030872538670873473,0,guc_kap_20121101_20130501
7737,2012-11-23 18:00:00,2012-11-23 20:00:00,kap,mstid,0.0027375415855387893,0,guc_kap_20121101_20130501,mstid,0.0023290022537309054,0,guc_kap_20121101_20130501
7738,2012-11-23 20:00:00,2012-11-23 22:00:00,kap,None,,1,guc_kap_20121101_20130501,None,,1,guc_kap_20121101_20130501
7739,2012-11-23 22:00:00,2012-11-24 00:00:00,kap,None,,1,guc_kap_20121101_20130501,None,,1,guc_kap_20121101_20130501
7740,2012-11-24 12:00:00,2012-11-24 14:00:00,kap,None,,3,guc_kap_20121101_20130501,None,,3,guc_kap_20121101_20130501
7741,2012-11-24 14:00:00,2012-11-24 16:00:00,kap,None,,3,guc_kap_20121101_20130501,None,,3,guc_kap_20121101_20130501
7742,2012-11-24 16:00:00,2012-11-24 18:00:00,kap,mstid,0.019782196834913564,0,guc_kap_20121101_20130501,mstid,0.012235588015406012,0,guc_kap_20121101_20130501
7743,2012-11-24 18:00:00,2012-11-24 20:00:00,kap,mstid,0.0031561836062600447,0,guc_kap_20121101_20130501,mstid,0.0034876622282204147,0,guc_kap_20121101_20130501
7744,2012-11-24 20:00:00,2012-11-24 22:00:00,kap,None,,1,guc_kap_20121101_20130501,None,,1,guc_kap_20121101_20130501
7745,2012-11-24 22:00:00,2012-11-25 00:00:00,kap,None,,1,guc_kap_20121101_20130501,None,,1,guc_kap_20121101_20130501
7746,2012-11-25 12:00:00,2012-11-25 14:00:00,kap,None,,3,guc_kap_20121101_20130501,None,,3,guc_kap_20121101_20130501
7747,2012-11-25 14:00:00,2012-11-25 16:00:00,kap,None,,3,guc_kap_20121101_20130501,None,,3,guc_kap_20121101_20130501
7748,2012-11-25 16:00:00,2012-11-25 18:00:00,kap,None,,3,guc_kap_20121101_20130501,None,,3,guc_kap_20121101_20130501
7749,2012-11-25 18:00:00,2012-11-25 20:00:00,kap,mstid,0.004999485868921037,0,guc_kap_20121101_20130501,mstid,0.00566373795414552,0,guc_kap_20121101_20130501
7750,2012-11-25 20:00:00,2012-11-25 22:00:00,kap,None,,1,guc_kap_20121101_20130501,None,,1,guc_kap_20121101_20130501
7751,2012-11-25 22:00:00,2012-11-26 00:00:00,kap,None,,1,guc_kap_20121101_20130501,None,,1,guc_kap_20121101_20130501
7752,2012-11-26 12:00:00,2012-11-26 14:00:00,kap,None,,3,guc_kap_20121101_20130501,None,,3,guc_kap_20121101_20130501
7753,2012-11-26 14:00:00,2012-11-26 16:00:00,kap,None,,3,guc_kap_20121101_20130501,None,,3,guc_kap_20121101_20130501
7754,2012-11-26 16:00:00,2012-11-26 18:00:00,kap,mstid,0.005535356542862573,0,guc_kap_20121101_20130501,mstid,0.005256293106601608,0,guc_kap_20121101_20130501
7755,2012-11-26 18:00:00,2012-11-26 20:00:00,kap,mstid,0.008540596010160249,0,guc_kap_20121101_20130501,mstid,0.009731907289364086,0,guc_kap_20121101_20130501
7756,2012-11-26 20:00:00,2012-11-26 22:00:00,kap,None,,1,guc_kap_20121101_20130501,None,,1,guc_kap_20121101_20130501
